c_number	entry	name
C11861	M00928	Gibberellin_A4_A1_biosynthesis_GA12_GA53_GA4_GA1
C02034	M00928	Gibberellin_A4_A1_biosynthesis_GA12_GA53_GA4_GA1
C00859	M00928	Gibberellin_A4_A1_biosynthesis_GA12_GA53_GA4_GA1
C11863	M00928	Gibberellin_A4_A1_biosynthesis_GA12_GA53_GA4_GA1
C11864	M00928	Gibberellin_A4_A1_biosynthesis_GA12_GA53_GA4_GA1
C02035	M00928	Gibberellin_A4_A1_biosynthesis_GA12_GA53_GA4_GA1
C06094	M00928	Gibberellin_A4_A1_biosynthesis_GA12_GA53_GA4_GA1
C11857	M00928	Gibberellin_A4_A1_biosynthesis_GA12_GA53_GA4_GA1
C11860	M00928	Gibberellin_A4_A1_biosynthesis_GA12_GA53_GA4_GA1
C06095	M00928	Gibberellin_A4_A1_biosynthesis_GA12_GA53_GA4_GA1
C11862	M00929	Gibberellin_A1_biosynthesis_GGPP_GA1
C06089	M00929	Gibberellin_A1_biosynthesis_GGPP_GA1
C11874	M00929	Gibberellin_A1_biosynthesis_GGPP_GA1
C11859	M00929	Gibberellin_A1_biosynthesis_GGPP_GA1
C00859	M00929	Gibberellin_A1_biosynthesis_GGPP_GA1
C11875	M00929	Gibberellin_A1_biosynthesis_GGPP_GA1
C11864	M00929	Gibberellin_A1_biosynthesis_GGPP_GA1
C00353	M00929	Gibberellin_A1_biosynthesis_GGPP_GA1
C11873	M00929	Gibberellin_A1_biosynthesis_GGPP_GA1
C11872	M00929	Gibberellin_A1_biosynthesis_GGPP_GA1
C06093	M00929	Gibberellin_A1_biosynthesis_GGPP_GA1
C11853	M00929	Gibberellin_A1_biosynthesis_GGPP_GA1
C06090	M00929	Gibberellin_A1_biosynthesis_GGPP_GA1
C11858	M00929	Gibberellin_A1_biosynthesis_GGPP_GA1
C17010	M00930	Menaquinone_biosynthesis_futalosine_pathway
C00251	M00930	Menaquinone_biosynthesis_futalosine_pathway
C17017	M00930	Menaquinone_biosynthesis_futalosine_pathway
C16999	M00930	Menaquinone_biosynthesis_futalosine_pathway
C17018	M00930	Menaquinone_biosynthesis_futalosine_pathway
C20772	M00930	Menaquinone_biosynthesis_futalosine_pathway
C20773	M00930	Menaquinone_biosynthesis_futalosine_pathway
C17010	M00931	Menaquinone_biosynthesis_modified_futalosine_pathway
C00251	M00931	Menaquinone_biosynthesis_modified_futalosine_pathway
C17017	M00931	Menaquinone_biosynthesis_modified_futalosine_pathway
C17018	M00931	Menaquinone_biosynthesis_modified_futalosine_pathway
C20772	M00931	Menaquinone_biosynthesis_modified_futalosine_pathway
C20773	M00931	Menaquinone_biosynthesis_modified_futalosine_pathway
C00885	M00932	Phylloquinone_biosynthesis_chorismate_phytyl_PP_phylloquinol
C05427	M00932	Phylloquinone_biosynthesis_chorismate_phytyl_PP_phylloquinol
C05817	M00932	Phylloquinone_biosynthesis_chorismate_phytyl_PP_phylloquinol
C00251	M00932	Phylloquinone_biosynthesis_chorismate_phytyl_PP_phylloquinol
C03313	M00932	Phylloquinone_biosynthesis_chorismate_phytyl_PP_phylloquinol
C03657	M00932	Phylloquinone_biosynthesis_chorismate_phytyl_PP_phylloquinol
C02730	M00932	Phylloquinone_biosynthesis_chorismate_phytyl_PP_phylloquinol
C16519	M00932	Phylloquinone_biosynthesis_chorismate_phytyl_PP_phylloquinol
C22039	M00932	Phylloquinone_biosynthesis_chorismate_phytyl_PP_phylloquinol
C21084	M00932	Phylloquinone_biosynthesis_chorismate_phytyl_PP_phylloquinol
C03160	M00932	Phylloquinone_biosynthesis_chorismate_phytyl_PP_phylloquinol
C13309	M00932	Phylloquinone_biosynthesis_chorismate_phytyl_PP_phylloquinol
C15547	M00932	Phylloquinone_biosynthesis_chorismate_phytyl_PP_phylloquinol
C04145	M00933	Plastoquinone_biosynthesis_homogentisate_solanesyl_PP_plastoquinol
C00544	M00933	Plastoquinone_biosynthesis_homogentisate_solanesyl_PP_plastoquinol
C17570	M00933	Plastoquinone_biosynthesis_homogentisate_solanesyl_PP_plastoquinol
C16695	M00933	Plastoquinone_biosynthesis_homogentisate_solanesyl_PP_plastoquinol
C15685	M00934	Mycinamicin_biosynthesis_malonyl_CoA_methylmalonyl_CoA_protomycinolide_IV_mycinamicin_II
C02557	M00934	Mycinamicin_biosynthesis_malonyl_CoA_methylmalonyl_CoA_protomycinolide_IV_mycinamicin_II
C00083	M00934	Mycinamicin_biosynthesis_malonyl_CoA_methylmalonyl_CoA_protomycinolide_IV_mycinamicin_II
C15681	M00934	Mycinamicin_biosynthesis_malonyl_CoA_methylmalonyl_CoA_protomycinolide_IV_mycinamicin_II
C15680	M00934	Mycinamicin_biosynthesis_malonyl_CoA_methylmalonyl_CoA_protomycinolide_IV_mycinamicin_II
C18847	M00934	Mycinamicin_biosynthesis_malonyl_CoA_methylmalonyl_CoA_protomycinolide_IV_mycinamicin_II
C15682	M00934	Mycinamicin_biosynthesis_malonyl_CoA_methylmalonyl_CoA_protomycinolide_IV_mycinamicin_II
C15684	M00934	Mycinamicin_biosynthesis_malonyl_CoA_methylmalonyl_CoA_protomycinolide_IV_mycinamicin_II
C18846	M00934	Mycinamicin_biosynthesis_malonyl_CoA_methylmalonyl_CoA_protomycinolide_IV_mycinamicin_II
C15683	M00934	Mycinamicin_biosynthesis_malonyl_CoA_methylmalonyl_CoA_protomycinolide_IV_mycinamicin_II
C21069	M00935	Methanofuran_biosynthesis
C20954	M00935	Methanofuran_biosynthesis
C00118	M00935	Methanofuran_biosynthesis
C21070	M00935	Methanofuran_biosynthesis
C20926	M00935	Methanofuran_biosynthesis
C00082	M00935	Methanofuran_biosynthesis
C00483	M00935	Methanofuran_biosynthesis
C21068	M00935	Methanofuran_biosynthesis
C00398	M00936	Melatonin_biosynthesis_plants_tryptophan_serotonin_melatonin
C00978	M00936	Melatonin_biosynthesis_plants_tryptophan_serotonin_melatonin
C01598	M00936	Melatonin_biosynthesis_plants_tryptophan_serotonin_melatonin
C00078	M00936	Melatonin_biosynthesis_plants_tryptophan_serotonin_melatonin
C00780	M00936	Melatonin_biosynthesis_plants_tryptophan_serotonin_melatonin
C20503	M00937	Aflatoxin_biosynthesis_malonyl_CoA_aflatoxin_B1
C20499	M00937	Aflatoxin_biosynthesis_malonyl_CoA_aflatoxin_B1
C20453	M00937	Aflatoxin_biosynthesis_malonyl_CoA_aflatoxin_B1
C00083	M00937	Aflatoxin_biosynthesis_malonyl_CoA_aflatoxin_B1
C20575	M00937	Aflatoxin_biosynthesis_malonyl_CoA_aflatoxin_B1
C03683	M00937	Aflatoxin_biosynthesis_malonyl_CoA_aflatoxin_B1
C20500	M00937	Aflatoxin_biosynthesis_malonyl_CoA_aflatoxin_B1
C20583	M00937	Aflatoxin_biosynthesis_malonyl_CoA_aflatoxin_B1
C20505	M00937	Aflatoxin_biosynthesis_malonyl_CoA_aflatoxin_B1
C20452	M00937	Aflatoxin_biosynthesis_malonyl_CoA_aflatoxin_B1
C06800	M00937	Aflatoxin_biosynthesis_malonyl_CoA_aflatoxin_B1
C03686	M00937	Aflatoxin_biosynthesis_malonyl_CoA_aflatoxin_B1
C20502	M00937	Aflatoxin_biosynthesis_malonyl_CoA_aflatoxin_B1
C20507	M00937	Aflatoxin_biosynthesis_malonyl_CoA_aflatoxin_B1
C20574	M00937	Aflatoxin_biosynthesis_malonyl_CoA_aflatoxin_B1
C00961	M00937	Aflatoxin_biosynthesis_malonyl_CoA_aflatoxin_B1
C20501	M00937	Aflatoxin_biosynthesis_malonyl_CoA_aflatoxin_B1
C00460	M00938	Pyrimidine_deoxyribonucleotide_biosynthesis_UDP_dTTP
C00364	M00938	Pyrimidine_deoxyribonucleotide_biosynthesis_UDP_dTTP
C00015	M00938	Pyrimidine_deoxyribonucleotide_biosynthesis_UDP_dTTP
C01346	M00938	Pyrimidine_deoxyribonucleotide_biosynthesis_UDP_dTTP
C00363	M00938	Pyrimidine_deoxyribonucleotide_biosynthesis_UDP_dTTP
C00459	M00938	Pyrimidine_deoxyribonucleotide_biosynthesis_UDP_dTTP
C00365	M00938	Pyrimidine_deoxyribonucleotide_biosynthesis_UDP_dTTP
C00106	M00939	Pyrimidine_degradation_uracil_3_hydroxypropanoate
C20231	M00939	Pyrimidine_degradation_uracil_3_hydroxypropanoate
C20249	M00939	Pyrimidine_degradation_uracil_3_hydroxypropanoate
C01013	M00939	Pyrimidine_degradation_uracil_3_hydroxypropanoate
C00222	M00939	Pyrimidine_degradation_uracil_3_hydroxypropanoate
C20253	M00939	Pyrimidine_degradation_uracil_3_hydroxypropanoate
C00223	M00940	Flavanone_biosynthesis_p_coumaroyl_CoA_liquiritigenin
C09762	M00940	Flavanone_biosynthesis_p_coumaroyl_CoA_liquiritigenin
C08650	M00940	Flavanone_biosynthesis_p_coumaroyl_CoA_liquiritigenin
C15567	M00941	Isoflavone_biosynthesis_liquiritigenin_naringenin_daidzein_genistein
C06563	M00941	Isoflavone_biosynthesis_liquiritigenin_naringenin_daidzein_genistein
C09762	M00941	Isoflavone_biosynthesis_liquiritigenin_naringenin_daidzein_genistein
C10208	M00941	Isoflavone_biosynthesis_liquiritigenin_naringenin_daidzein_genistein
C12631	M00941	Isoflavone_biosynthesis_liquiritigenin_naringenin_daidzein_genistein
C00509	M00941	Isoflavone_biosynthesis_liquiritigenin_naringenin_daidzein_genistein
C10503	M00942	Pterocarpan_biosynthesis_daidzein_medicarpin
C00858	M00942	Pterocarpan_biosynthesis_daidzein_medicarpin
C00786	M00942	Pterocarpan_biosynthesis_daidzein_medicarpin
C02920	M00942	Pterocarpan_biosynthesis_daidzein_medicarpin
C10208	M00942	Pterocarpan_biosynthesis_daidzein_medicarpin
C16187	M00942	Pterocarpan_biosynthesis_daidzein_medicarpin
C06160	M00943	Reticuline_biosynthesis_dopamine_4HPAA_S_reticuline
C03765	M00943	Reticuline_biosynthesis_dopamine_4HPAA_S_reticuline
C05202	M00943	Reticuline_biosynthesis_dopamine_4HPAA_S_reticuline
C06161	M00943	Reticuline_biosynthesis_dopamine_4HPAA_S_reticuline
C02105	M00943	Reticuline_biosynthesis_dopamine_4HPAA_S_reticuline
C05176	M00943	Reticuline_biosynthesis_dopamine_4HPAA_S_reticuline
C03758	M00943	Reticuline_biosynthesis_dopamine_4HPAA_S_reticuline
C05322	M00944	Morphine_biosynthesis_S_reticuline_morphine
C05220	M00944	Morphine_biosynthesis_S_reticuline_morphine
C06173	M00944	Morphine_biosynthesis_S_reticuline_morphine
C05179	M00944	Morphine_biosynthesis_S_reticuline_morphine
C01735	M00944	Morphine_biosynthesis_S_reticuline_morphine
C06167	M00944	Morphine_biosynthesis_S_reticuline_morphine
C06175	M00944	Morphine_biosynthesis_S_reticuline_morphine
C05178	M00944	Morphine_biosynthesis_S_reticuline_morphine
C01516	M00944	Morphine_biosynthesis_S_reticuline_morphine
C02105	M00944	Morphine_biosynthesis_S_reticuline_morphine
C02106	M00945	Sanguinarine_biosynthesis_S_reticuline_sanguinarine
C05174	M00945	Sanguinarine_biosynthesis_S_reticuline_sanguinarine
C06163	M00945	Sanguinarine_biosynthesis_S_reticuline_sanguinarine
C05191	M00945	Sanguinarine_biosynthesis_S_reticuline_sanguinarine
C05175	M00945	Sanguinarine_biosynthesis_S_reticuline_sanguinarine
C06162	M00945	Sanguinarine_biosynthesis_S_reticuline_sanguinarine
C02105	M00945	Sanguinarine_biosynthesis_S_reticuline_sanguinarine
C05190	M00945	Sanguinarine_biosynthesis_S_reticuline_sanguinarine
C05189	M00945	Sanguinarine_biosynthesis_S_reticuline_sanguinarine
C02106	M00946	Noscapine_biosynthesis_S_reticuline_noscapine
C21589	M00946	Noscapine_biosynthesis_S_reticuline_noscapine
C02915	M00946	Noscapine_biosynthesis_S_reticuline_noscapine
C03329	M00946	Noscapine_biosynthesis_S_reticuline_noscapine
C21591	M00946	Noscapine_biosynthesis_S_reticuline_noscapine
C04118	M00946	Noscapine_biosynthesis_S_reticuline_noscapine
C21590	M00946	Noscapine_biosynthesis_S_reticuline_noscapine
C09592	M00946	Noscapine_biosynthesis_S_reticuline_noscapine
C20299	M00946	Noscapine_biosynthesis_S_reticuline_noscapine
C21586	M00946	Noscapine_biosynthesis_S_reticuline_noscapine
C21588	M00946	Noscapine_biosynthesis_S_reticuline_noscapine
C02105	M00946	Noscapine_biosynthesis_S_reticuline_noscapine
C21587	M00946	Noscapine_biosynthesis_S_reticuline_noscapine
C20297	M00946	Noscapine_biosynthesis_S_reticuline_noscapine
C00792	M00947	D_Arginine_racemization_D_arginine_L_arginine
C03771	M00947	D_Arginine_racemization_D_arginine_L_arginine
C00062	M00947	D_Arginine_racemization_D_arginine_L_arginine
C00026	M00948	Hydroxyproline_degradation_trans_4_hydroxy_L_proline_2_oxoglutarate
C01157	M00948	Hydroxyproline_degradation_trans_4_hydroxy_L_proline_2_oxoglutarate
C00433	M00948	Hydroxyproline_degradation_trans_4_hydroxy_L_proline_2_oxoglutarate
C03440	M00948	Hydroxyproline_degradation_trans_4_hydroxy_L_proline_2_oxoglutarate
C04282	M00948	Hydroxyproline_degradation_trans_4_hydroxy_L_proline_2_oxoglutarate
C22025	M00949	Staphylopine_biosynthesis_L_histidine_staphylopine
C00135	M00949	Staphylopine_biosynthesis_L_histidine_staphylopine
C06419	M00949	Staphylopine_biosynthesis_L_histidine_staphylopine
C22024	M00949	Staphylopine_biosynthesis_L_histidine_staphylopine
C22458	M00950	Biotin_biosynthesis_BioU_pathway_pimeloyl_ACP_CoA_biotin
C01092	M00950	Biotin_biosynthesis_BioU_pathway_pimeloyl_ACP_CoA_biotin
C00120	M00950	Biotin_biosynthesis_BioU_pathway_pimeloyl_ACP_CoA_biotin
C01909	M00950	Biotin_biosynthesis_BioU_pathway_pimeloyl_ACP_CoA_biotin
C19845	M00950	Biotin_biosynthesis_BioU_pathway_pimeloyl_ACP_CoA_biotin
C01063	M00950	Biotin_biosynthesis_BioU_pathway_pimeloyl_ACP_CoA_biotin
C22388	M00951	Cremeomycin_biosynthesis_aspartate_3_4_AHBA_cremeomycin
C00088	M00951	Cremeomycin_biosynthesis_aspartate_3_4_AHBA_cremeomycin
C00049	M00951	Cremeomycin_biosynthesis_aspartate_3_4_AHBA_cremeomycin
C12115	M00951	Cremeomycin_biosynthesis_aspartate_3_4_AHBA_cremeomycin
C22416	M00951	Cremeomycin_biosynthesis_aspartate_3_4_AHBA_cremeomycin
C22425	M00951	Cremeomycin_biosynthesis_aspartate_3_4_AHBA_cremeomycin
C22455	M00951	Cremeomycin_biosynthesis_aspartate_3_4_AHBA_cremeomycin
C15769	M00952	Benzoxazinoid_biosynthesis_indoleglycerol_phosphate_DIMBOA_glucoside
C04831	M00952	Benzoxazinoid_biosynthesis_indoleglycerol_phosphate_DIMBOA_glucoside
C15770	M00952	Benzoxazinoid_biosynthesis_indoleglycerol_phosphate_DIMBOA_glucoside
C18062	M00952	Benzoxazinoid_biosynthesis_indoleglycerol_phosphate_DIMBOA_glucoside
C11130	M00952	Benzoxazinoid_biosynthesis_indoleglycerol_phosphate_DIMBOA_glucoside
C15772	M00952	Benzoxazinoid_biosynthesis_indoleglycerol_phosphate_DIMBOA_glucoside
C03506	M00952	Benzoxazinoid_biosynthesis_indoleglycerol_phosphate_DIMBOA_glucoside
C12312	M00952	Benzoxazinoid_biosynthesis_indoleglycerol_phosphate_DIMBOA_glucoside
C00463	M00952	Benzoxazinoid_biosynthesis_indoleglycerol_phosphate_DIMBOA_glucoside
C00073	M00953	Mugineic_acid_biosynthesis_methionine_3_epihydroxymugineic_acid
C15500	M00953	Mugineic_acid_biosynthesis_methionine_3_epihydroxymugineic_acid
C15485	M00953	Mugineic_acid_biosynthesis_methionine_3_epihydroxymugineic_acid
C15501	M00953	Mugineic_acid_biosynthesis_methionine_3_epihydroxymugineic_acid
C15486	M00953	Mugineic_acid_biosynthesis_methionine_3_epihydroxymugineic_acid
C15502	M00953	Mugineic_acid_biosynthesis_methionine_3_epihydroxymugineic_acid
C05324	M00953	Mugineic_acid_biosynthesis_methionine_3_epihydroxymugineic_acid
C00019	M00953	Mugineic_acid_biosynthesis_methionine_3_epihydroxymugineic_acid
C01672	M00956	Lysine_degradation_bacteria_L_lysine_succinate
C00026	M00956	Lysine_degradation_bacteria_L_lysine_succinate
C00047	M00956	Lysine_degradation_bacteria_L_lysine_succinate
C03273	M00956	Lysine_degradation_bacteria_L_lysine_succinate
C03196	M00956	Lysine_degradation_bacteria_L_lysine_succinate
C00489	M00956	Lysine_degradation_bacteria_L_lysine_succinate
C12455	M00956	Lysine_degradation_bacteria_L_lysine_succinate
C00431	M00956	Lysine_degradation_bacteria_L_lysine_succinate
C00042	M00956	Lysine_degradation_bacteria_L_lysine_succinate
C00332	M00957	Lysine_degradation_bacteria_L_lysine_glutarate_succinate_acetyl_CoA
C00026	M00957	Lysine_degradation_bacteria_L_lysine_glutarate_succinate_acetyl_CoA
C00990	M00957	Lysine_degradation_bacteria_L_lysine_glutarate_succinate_acetyl_CoA
C00047	M00957	Lysine_degradation_bacteria_L_lysine_glutarate_succinate_acetyl_CoA
C03273	M00957	Lysine_degradation_bacteria_L_lysine_glutarate_succinate_acetyl_CoA
C01144	M00957	Lysine_degradation_bacteria_L_lysine_glutarate_succinate_acetyl_CoA
C00527	M00957	Lysine_degradation_bacteria_L_lysine_glutarate_succinate_acetyl_CoA
C03196	M00957	Lysine_degradation_bacteria_L_lysine_glutarate_succinate_acetyl_CoA
C00489	M00957	Lysine_degradation_bacteria_L_lysine_glutarate_succinate_acetyl_CoA
C00877	M00957	Lysine_degradation_bacteria_L_lysine_glutarate_succinate_acetyl_CoA
C00431	M00957	Lysine_degradation_bacteria_L_lysine_glutarate_succinate_acetyl_CoA
C00042	M00957	Lysine_degradation_bacteria_L_lysine_glutarate_succinate_acetyl_CoA
C00024	M00957	Lysine_degradation_bacteria_L_lysine_glutarate_succinate_acetyl_CoA
C00212	M00958	Adenine_ribonucleotide_degradation_AMP_Urate
C00130	M00958	Adenine_ribonucleotide_degradation_AMP_Urate
C00020	M00958	Adenine_ribonucleotide_degradation_AMP_Urate
C00262	M00958	Adenine_ribonucleotide_degradation_AMP_Urate
C00366	M00958	Adenine_ribonucleotide_degradation_AMP_Urate
C00385	M00958	Adenine_ribonucleotide_degradation_AMP_Urate
C00294	M00958	Adenine_ribonucleotide_degradation_AMP_Urate
C00144	M00959	Guanine_ribonucleotide_degradation_GMP_Urate
C00242	M00959	Guanine_ribonucleotide_degradation_GMP_Urate
C00366	M00959	Guanine_ribonucleotide_degradation_GMP_Urate
C00385	M00959	Guanine_ribonucleotide_degradation_GMP_Urate
C00387	M00959	Guanine_ribonucleotide_degradation_GMP_Urate
C04092	M00960	Lysine_degradation_bacteria_L_lysine_D_lysine_succinate
C00739	M00960	Lysine_degradation_bacteria_L_lysine_D_lysine_succinate
C00042	M00960	Lysine_degradation_bacteria_L_lysine_D_lysine_succinate
C00026	M00960	Lysine_degradation_bacteria_L_lysine_D_lysine_succinate
C00047	M00960	Lysine_degradation_bacteria_L_lysine_D_lysine_succinate
C00956	M00960	Lysine_degradation_bacteria_L_lysine_D_lysine_succinate
C00450	M00960	Lysine_degradation_bacteria_L_lysine_D_lysine_succinate
C01087	M00960	Lysine_degradation_bacteria_L_lysine_D_lysine_succinate
C03239	M00960	Lysine_degradation_bacteria_L_lysine_D_lysine_succinate
C04076	M00960	Lysine_degradation_bacteria_L_lysine_D_lysine_succinate
C00322	M00960	Lysine_degradation_bacteria_L_lysine_D_lysine_succinate
C00408	M00960	Lysine_degradation_bacteria_L_lysine_D_lysine_succinate
C08539	M00961	Betacyanin_biosynthesis_L_tyrosine_amaranthin
C08540	M00961	Betacyanin_biosynthesis_L_tyrosine_amaranthin
C17751	M00961	Betacyanin_biosynthesis_L_tyrosine_amaranthin
C08538	M00961	Betacyanin_biosynthesis_L_tyrosine_amaranthin
C08537	M00961	Betacyanin_biosynthesis_L_tyrosine_amaranthin
C00355	M00961	Betacyanin_biosynthesis_L_tyrosine_amaranthin
C00082	M00961	Betacyanin_biosynthesis_L_tyrosine_amaranthin
C05604	M00961	Betacyanin_biosynthesis_L_tyrosine_amaranthin
C17758	M00961	Betacyanin_biosynthesis_L_tyrosine_amaranthin
C07576	M00962	Psilocybin_biosynthesis_tryptophan_psilocybin
C21779	M00962	Psilocybin_biosynthesis_tryptophan_psilocybin
C00398	M00962	Psilocybin_biosynthesis_tryptophan_psilocybin
C21778	M00962	Psilocybin_biosynthesis_tryptophan_psilocybin
C21762	M00962	Psilocybin_biosynthesis_tryptophan_psilocybin
C00078	M00962	Psilocybin_biosynthesis_tryptophan_psilocybin
C08312	M00962	Psilocybin_biosynthesis_tryptophan_psilocybin
C20379	M00963	Chanoclavine_aldehyde_biosynthesis_tryptophan_chanoclavine_I_aldehyde
C09131	M00963	Chanoclavine_aldehyde_biosynthesis_tryptophan_chanoclavine_I_aldehyde
C00078	M00963	Chanoclavine_aldehyde_biosynthesis_tryptophan_chanoclavine_I_aldehyde
C04290	M00963	Chanoclavine_aldehyde_biosynthesis_tryptophan_chanoclavine_I_aldehyde
C20410	M00963	Chanoclavine_aldehyde_biosynthesis_tryptophan_chanoclavine_I_aldehyde
C20379	M00964	Fumigaclavine_biosynthesis_chanoclavine_I_aldehyde_fumigaclavine_C
C20437	M00964	Fumigaclavine_biosynthesis_chanoclavine_I_aldehyde_fumigaclavine_C
C20436	M00964	Fumigaclavine_biosynthesis_chanoclavine_I_aldehyde_fumigaclavine_C
C20408	M00964	Fumigaclavine_biosynthesis_chanoclavine_I_aldehyde_fumigaclavine_C
C20409	M00964	Fumigaclavine_biosynthesis_chanoclavine_I_aldehyde_fumigaclavine_C
C20438	M00964	Fumigaclavine_biosynthesis_chanoclavine_I_aldehyde_fumigaclavine_C
C21897	M00964	Fumigaclavine_biosynthesis_chanoclavine_I_aldehyde_fumigaclavine_C
C11643	M00965	Vindoline_biosynthesis_tabersonine_vindoline
C01091	M00965	Vindoline_biosynthesis_tabersonine_vindoline
C04578	M00965	Vindoline_biosynthesis_tabersonine_vindoline
C11675	M00965	Vindoline_biosynthesis_tabersonine_vindoline
C02673	M00965	Vindoline_biosynthesis_tabersonine_vindoline
C09244	M00965	Vindoline_biosynthesis_tabersonine_vindoline
C01626	M00965	Vindoline_biosynthesis_tabersonine_vindoline
C21678	M00965	Vindoline_biosynthesis_tabersonine_vindoline
C22556	M00966	Equol_biosynthesis_daidzein_equol
C22558	M00966	Equol_biosynthesis_daidzein_equol
C14131	M00966	Equol_biosynthesis_daidzein_equol
C10208	M00966	Equol_biosynthesis_daidzein_equol
C22557	M00966	Equol_biosynthesis_daidzein_equol
C01514	M00967	Flavone_degradation_luteolin_apigenin_DHCA_phloretate
C22567	M00967	Flavone_degradation_luteolin_apigenin_DHCA_phloretate
C10447	M00967	Flavone_degradation_luteolin_apigenin_DHCA_phloretate
C01477	M00967	Flavone_degradation_luteolin_apigenin_DHCA_phloretate
C05631	M00967	Flavone_degradation_luteolin_apigenin_DHCA_phloretate
C00774	M00967	Flavone_degradation_luteolin_apigenin_DHCA_phloretate
C02183	M00967	Flavone_degradation_luteolin_apigenin_DHCA_phloretate
C01744	M00967	Flavone_degradation_luteolin_apigenin_DHCA_phloretate
C00509	M00967	Flavone_degradation_luteolin_apigenin_DHCA_phloretate
C01151	M00968	Pentose_bisphosphate_pathway_nucleoside_degradation_archaea_nucleoside_NMP_3_PGA_glycerone_phosphate
C00197	M00968	Pentose_bisphosphate_pathway_nucleoside_degradation_archaea_nucleoside_NMP_3_PGA_glycerone_phosphate
C00299	M00968	Pentose_bisphosphate_pathway_nucleoside_degradation_archaea_nucleoside_NMP_3_PGA_glycerone_phosphate
C01182	M00968	Pentose_bisphosphate_pathway_nucleoside_degradation_archaea_nucleoside_NMP_3_PGA_glycerone_phosphate
C00020	M00968	Pentose_bisphosphate_pathway_nucleoside_degradation_archaea_nucleoside_NMP_3_PGA_glycerone_phosphate
C00620	M00968	Pentose_bisphosphate_pathway_nucleoside_degradation_archaea_nucleoside_NMP_3_PGA_glycerone_phosphate
C00111	M00968	Pentose_bisphosphate_pathway_nucleoside_degradation_archaea_nucleoside_NMP_3_PGA_glycerone_phosphate
C00055	M00968	Pentose_bisphosphate_pathway_nucleoside_degradation_archaea_nucleoside_NMP_3_PGA_glycerone_phosphate
C00387	M00968	Pentose_bisphosphate_pathway_nucleoside_degradation_archaea_nucleoside_NMP_3_PGA_glycerone_phosphate
C00105	M00968	Pentose_bisphosphate_pathway_nucleoside_degradation_archaea_nucleoside_NMP_3_PGA_glycerone_phosphate
C22337	M00968	Pentose_bisphosphate_pathway_nucleoside_degradation_archaea_nucleoside_NMP_3_PGA_glycerone_phosphate
C00448	M00969	Fumagillin_biosynthesis_farnesyl_PP_fumagillin
C00083	M00969	Fumagillin_biosynthesis_farnesyl_PP_fumagillin
C22617	M00969	Fumagillin_biosynthesis_farnesyl_PP_fumagillin
C22651	M00969	Fumagillin_biosynthesis_farnesyl_PP_fumagillin
C22619	M00969	Fumagillin_biosynthesis_farnesyl_PP_fumagillin
C22618	M00969	Fumagillin_biosynthesis_farnesyl_PP_fumagillin
C09668	M00969	Fumagillin_biosynthesis_farnesyl_PP_fumagillin
C22631	M00969	Fumagillin_biosynthesis_farnesyl_PP_fumagillin
C22629	M00969	Fumagillin_biosynthesis_farnesyl_PP_fumagillin
C22650	M00969	Fumagillin_biosynthesis_farnesyl_PP_fumagillin
C01165	M00970	Proline_degradation_proline_glutamate
C00148	M00970	Proline_degradation_proline_glutamate
